2025-09-04;02:01:09.501;[15] PING;02:01:10.159;[37/15] PONG (2)
2025-09-04;02:01:11.044;[16] PING;02:01:11.403;[38/16] PONG (2)
2025-09-04;02:01:11.489;[18] PING;02:01:12.143;[40/18] PONG (1)
2025-09-04;02:01:12.838;[19] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:01:13.691;[20] PING;02:01:14.141;[41/20] PONG (1)
2025-09-04;02:01:13.587;[17] PING;02:01:14.532;[42/17] PONG (2)
2025-09-04;02:01:14.430;[21] PING;02:01:14.754;[43/21] PONG (1)
2025-09-04;02:01:14.549;[18] PING;02:01:15.545;[44/18] PONG (2)
2025-09-04;02:01:16.734;[22] PING;02:01:17.270;[46/22] PONG (1)
2025-09-04;02:01:17.359;[19] PING;02:01:17.793;[47/19] PONG (2)
2025-09-04;02:01:17.517;[23] PING;02:01:18.176;[48/23] PONG (1)
2025-09-04;02:01:18.283;[20] PING;02:01:18.892;[49/20] PONG (2)
2025-09-04;02:01:19.551;[24] PING;02:01:20.537;[50/24] PONG (1)
2025-09-04;02:01:20.538;[25] PING;02:01:21.157;[51/25] PONG (1)
2025-09-04;02:01:21.118;[21] PING;02:01:22.069;[53/21] PONG (2)
2025-09-04;02:01:21.971;[26] PING;02:01:22.108;[54/26] PONG (1)
2025-09-04;02:01:23.073;[27] PING;02:01:23.398;[55/27] PONG (1)
2025-09-04;02:01:23.089;[22] PING;02:01:23.820;[56/22] PONG (2)
2025-09-04;02:01:24.617;[23] PING;02:01:24.787;[57/23] PONG (2)
2025-09-04;02:01:24.562;[28] PING;02:01:25.450;[58/28] PONG (1)
2025-09-04;02:01:25.613;[29] PING;02:01:25.870;[59/29] PONG (1)
2025-09-04;02:01:26.325;[24] PING;02:01:27.263;[61/24] PONG (2)
2025-09-04;02:01:27.596;[25] PING;02:01:28.340;[62/25] PONG (2)
2025-09-04;02:01:28.418;[30] PING;02:01:29.121;[63/30] PONG (1)
2025-09-04;02:01:29.648;[26] PING;02:01:29.979;[64/26] PONG (2)
2025-09-04;02:01:29.122;[31] PING;02:01:30.092;[65/31] PONG (1)
2025-09-04;02:01:31.596;[32] PING;02:01:32.194;[67/32] PONG (1)
2025-09-04;02:01:32.446;[27] PING;02:01:32.900;[68/27] PONG (2)
2025-09-04;02:01:33.140;[33] PING;02:01:33.508;[69/33] PONG (1)
2025-09-04;02:01:34.340;[28] PING;02:01:34.868;[70/28] PONG (2)
2025-09-04;02:01:35.545;[29] PING;02:01:36.531;[71/29] PONG (2)
2025-09-04;02:01:36.005;[34] PING;02:01:36.995;[73/34] PONG (1)
2025-09-04;02:01:36.996;[35] PING;02:01:37.331;[74/35] PONG (1)
2025-09-04;02:01:37.183;[30] PING;02:01:37.782;[75/30] PONG (2)
2025-09-04;02:01:38.671;[36] PING;02:01:39.149;[76/36] PONG (1)
2025-09-04;02:01:38.798;[31] PING;02:01:39.578;[77/31] PONG (2)
2025-09-04;02:01:40.250;[37] PING;02:01:40.778;[78/37] PONG (1)
2025-09-04;02:01:40.940;[38] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:01:40.895;[32] PING;02:01:41.659;[80/32] PONG (2)
2025-09-04;02:01:41.474;[39] PING;02:01:42.169;[81/39] PONG (1)
2025-09-04;02:01:42.184;[33] PING;02:01:42.763;[82/33] PONG (2)
2025-09-04;02:01:43.893;[40] PING;02:01:44.197;[83/40] PONG (1)
2025-09-04;02:01:44.754;[34] PING;02:01:44.858;[84/34] PONG (2)
2025-09-04;02:01:46.641;[41] PING;02:01:46.815;[86/41] PONG (1)
2025-09-04;02:01:46.989;[35] PING;02:01:47.497;[87/35] PONG (2)
2025-09-04;02:01:47.318;[42] PING;02:01:47.524;[88/42] PONG (1)
2025-09-04;02:01:49.169;[36] PING;02:01:49.903;[89/36] PONG (2)
2025-09-04;02:01:49.910;[43] PING;02:01:50.799;[90/43] PONG (1)
2025-09-04;02:01:50.275;[37] PING;02:01:51.005;[91/37] PONG (2)
2025-09-04;02:01:50.800;[44] PING;02:01:51.342;[92/44] PONG (1)
2025-09-04;02:01:51.005;[38] PING;02:01:51.950;[94/38] PONG (2)
2025-09-04;02:01:51.952;[39] PING;02:01:52.524;[95/39] PONG (2)
2025-09-04;02:01:52.489;[45] PING;02:01:53.420;[96/45] PONG (1)
2025-09-04;02:01:53.482;[40] PING;02:01:54.215;[97/40] PONG (2)
2025-09-04;02:01:53.649;[46] PING;02:01:54.586;[98/46] PONG (1)
2025-09-04;02:01:55.221;[47] PING;02:01:55.673;[99/47] PONG (1)
2025-09-04;02:01:56.200;[41] PING;02:01:57.036;[101/41] PONG (2)
2025-09-04;02:01:56.589;[48] PING;02:01:57.362;[102/48] PONG (1)
2025-09-04;02:01:57.310;[42] PING;02:01:58.214;[103/42] PONG (2)
2025-09-04;02:01:58.477;[43] PING;02:01:58.841;[104/43] PONG (2)
2025-09-04;02:01:58.637;[49] PING;02:01:59.554;[105/49] PONG (1)
2025-09-04;02:01:59.947;[44] PING;02:02:00.171;[106/44] PONG (2)
2025-09-04;02:01:59.943;[50] PING;02:02:00.186;[107/50] PONG (1)
2025-09-04;02:02:01.303;[45] PING;02:02:01.666;[109/45] PONG (2)
2025-09-04;02:02:02.864;[51] PING;02:02:03.385;[110/51] PONG (1)
2025-09-04;02:02:03.451;[46] PING;02:02:03.937;[111/46] PONG (2)
2025-09-04;02:02:05.565;[52] PING;02:02:05.781;[112/52] PONG (1)
2025-09-04;02:02:05.357;[47] PING;02:02:06.186;[113/47] PONG (2)
2025-09-04;02:02:07.009;[53] PING;02:02:07.737;[115/53] PONG (1)
2025-09-04;02:02:08.086;[48] PING;02:02:08.203;[116/48] PONG (2)
2025-09-04;02:02:07.739;[54] PING;02:02:08.455;[117/54] PONG (1)
2025-09-04;02:02:08.962;[55] PING;02:02:09.931;[118/55] PONG (1)
2025-09-04;02:02:10.506;[49] PING;02:02:10.686;[119/49] PONG (2)
2025-09-04;02:02:10.729;[56] PING;02:02:11.371;[120/56] PONG (1)
2025-09-04;02:02:12.630;[50] PING;02:02:13.587;[122/50] PONG (2)
2025-09-04;02:02:12.943;[57] PING;02:02:13.830;[123/57] PONG (1)
2025-09-04;02:02:15.434;[58] PING;02:02:15.913;[124/58] PONG (1)
2025-09-04;02:02:15.355;[51] PING;02:02:16.081;[125/51] PONG (2)
2025-09-04;02:02:17.308;[59] PING;02:02:17.424;[127/59] PONG (1)
2025-09-04;02:02:18.346;[52] PING;02:02:19.166;[128/52] PONG (2)
2025-09-04;02:02:19.263;[60] PING;02:02:19.495;[129/60] PONG (1)
2025-09-04;02:02:19.503;[53] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:02:21.241;[54] PING;02:02:21.388;[130/54] PONG (2)
2025-09-04;02:02:20.733;[61] PING;02:02:21.632;[131/61] PONG (1)
2025-09-04;02:02:22.390;[55] PING;02:02:23.197;[133/55] PONG (2)
2025-09-04;02:02:23.401;[62] PING;02:02:23.689;[134/62] PONG (1)
2025-09-04;02:02:23.428;[56] PING;02:02:23.814;[135/56] PONG (2)
2025-09-04;02:02:24.877;[57] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:02:24.993;[63] PING;02:02:25.223;[136/63] PONG (1)
2025-09-04;02:02:25.371;[58] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:02:25.534;[64] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:02:27.503;[59] PING;02:02:27.696;[138/59] PONG (2)
2025-09-04;02:02:27.365;[65] PING;02:02:27.711;[139/65] PONG (1)
2025-09-04;02:02:29.302;[66] PING;02:02:29.757;[140/66] PONG (1)
2025-09-04;02:02:30.454;[67] PING;02:02:30.579;[141/67] PONG (1)
2025-09-04;02:02:30.179;[60] PING;02:02:31.007;[142/60] PONG (2)
2025-09-04;02:02:31.863;[68] PING;02:02:32.393;[144/68] PONG (1)
2025-09-04;02:02:32.067;[61] PING;02:02:32.434;[145/61] PONG (2)
2025-09-04;02:02:32.823;[69] PING;02:02:33.096;[146/69] PONG (1)
2025-09-04;02:02:33.181;[70] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:02:33.381;[62] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:02:34.664;[71] PING;02:02:35.298;[147/71] PONG (1)
2025-09-04;02:02:35.043;[63] PING;02:02:35.771;[148/63] PONG (2)
2025-09-04;02:02:35.943;[64] PING;02:02:36.723;[150/64] PONG (2)
2025-09-04;02:02:36.226;[72] PING;02:02:37.105;[151/72] PONG (1)
2025-09-04;02:02:36.724;[65] PING;02:02:37.156;[152/65] PONG (2)
2025-09-04;02:02:38.360;[73] PING;02:02:38.569;[153/73] PONG (1)
2025-09-04;02:02:38.874;[66] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:02:39.535;[74] PING;02:02:40.420;[154/74] PONG (1)
2025-09-04;02:02:40.420;[75] PING;02:02:41.228;[155/75] PONG (1)
2025-09-04;02:02:41.712;[67] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:02:42.030;[76] PING;02:02:42.210;[157/76] PONG (1)
2025-09-04;02:02:43.091;[77] PING;02:02:43.857;[158/77] PONG (1)
2025-09-04;02:02:43.789;[68] PING;02:02:44.069;[159/68] PONG (2)
2025-09-04;02:02:45.682;[78] PING;02:02:46.220;[160/78] PONG (1)
2025-09-04;02:02:46.345;[69] PING;02:02:47.309;[162/69] PONG (2)
2025-09-04;02:02:47.628;[79] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:02:48.172;[70] PING;02:02:48.275;[163/70] PONG (2)
2025-09-04;02:02:49.328;[71] PING;02:02:49.775;[164/71] PONG (2)
2025-09-04;02:02:50.071;[80] PING;02:02:50.547;[165/80] PONG (1)
2025-09-04;02:02:51.177;[81] PING;02:02:51.857;[167/81] PONG (1)
2025-09-04;02:02:52.209;[72] PING;02:02:53.036;[168/72] PONG (2)
2025-09-04;02:02:53.509;[82] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:02:54.554;[73] PING;02:02:54.997;[169/73] PONG (2)
2025-09-04;02:02:54.588;[83] PING;02:02:55.561;[170/83] PONG (1)
2025-09-04;02:02:56.041;[74] PING;02:02:56.281;[171/74] PONG (2)
2025-09-04;02:02:55.562;[84] PING;02:02:56.463;[172/84] PONG (1)
2025-09-04;02:02:57.599;[85] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:02:56.997;[75] PING;02:02:57.602;[174/75] PONG (2)
2025-09-04;02:02:58.726;[86] PING;02:02:58.834;[175/86] PONG (1)
2025-09-04;02:02:59.095;[76] PING;02:02:59.228;[176/76] PONG (2)
2025-09-04;02:02:59.086;[87] PING;02:02:59.817;[177/87] PONG (1)
2025-09-04;02:03:00.953;[77] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:03:01.612;[88] PING;02:03:02.116;[179/88] PONG (1)
2025-09-04;02:03:02.485;[78] PING;02:03:02.813;[180/78] PONG (2)
2025-09-04;02:03:04.223;[89] PING;02:03:04.951;[181/89] PONG (1)
2025-09-04;02:03:04.953;[90] PING;02:03:05.213;[182/90] PONG (1)
2025-09-04;02:03:05.214;[91] PING;02:03:05.590;[183/91] PONG (1)
2025-09-04;02:03:05.279;[79] PING;02:03:06.183;[184/79] PONG (2)
2025-09-04;02:03:06.827;[92] PING;02:03:06.928;[186/92] PONG (1)
2025-09-04;02:03:06.733;[80] PING;02:03:07.299;[187/80] PONG (2)
2025-09-04;02:03:07.677;[93] PING;02:03:08.478;[188/93] PONG (1)
2025-09-04;02:03:08.398;[81] PING;02:03:09.279;[189/81] PONG (2)
2025-09-04;02:03:09.718;[94] PING;02:03:10.352;[190/94] PONG (1)
2025-09-04;02:03:10.516;[82] PING;02:03:10.712;[191/82] PONG (2)
2025-09-04;02:03:12.296;[95] PING;02:03:12.678;[193/95] PONG (1)
2025-09-04;02:03:12.120;[83] PING;02:03:12.684;[194/83] PONG (2)
2025-09-04;02:03:13.156;[96] PING;02:03:13.538;[195/96] PONG (1)
2025-09-04;02:03:14.219;[97] PING;02:03:14.352;[196/97] PONG (1)
2025-09-04;02:03:14.261;[84] PING;02:03:14.706;[197/84] PONG (2)
2025-09-04;02:03:15.307;[85] PING;02:03:15.772;[198/85] PONG (2)
2025-09-04;02:03:16.678;[86] PING;02:03:17.012;[200/86] PONG (2)
2025-09-04;02:03:17.130;[98] PING;02:03:17.742;[201/98] PONG (1)
2025-09-04;02:03:18.083;[99] PING;02:03:18.643;[202/99] PONG (1)
2025-09-04;02:03:18.574;[87] PING;02:03:18.717;[203/87] PONG (2)
2025-09-04;02:03:18.644;[100] PING;02:03:18.967;[204/100] PONG (1)
2025-09-04;02:03:19.288;[88] PING;02:03:19.804;[205/88] PONG (2)
2025-09-04;02:03:20.551;[101] PING;02:03:20.742;[206/101] PONG (1)
2025-09-04;02:03:21.451;[102] PING;02:03:22.295;[208/102] PONG (1)
2025-09-04;02:03:22.297;[103] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:03:21.881;[89] PING;02:03:22.370;[209/89] PONG (2)
2025-09-04;02:03:22.371;[90] PING;02:03:23.147;[210/90] PONG (2)
2025-09-04;02:03:23.204;[91] PING;02:03:23.658;[211/91] PONG (2)
2025-09-04;02:03:23.147;[104] PING;02:03:24.072;[212/104] PONG (1)
2025-09-04;02:03:24.722;[92] PING;02:03:25.028;[213/92] PONG (2)
2025-09-04;02:03:26.124;[105] PING;02:03:26.473;[214/105] PONG (1)
2025-09-04;02:03:26.095;[93] PING;02:03:27.082;[216/93] PONG (2)
2025-09-04;02:03:27.172;[94] PING;02:03:28.107;[217/94] PONG (2)
2025-09-04;02:03:27.928;[106] PING;02:03:28.169;[218/106] PONG (1)
2025-09-04;02:03:28.734;[95] PING;02:03:29.118;[219/95] PONG (2)
2025-09-04;02:03:28.758;[107] PING;02:03:29.706;[220/107] PONG (1)
2025-09-04;02:03:30.140;[108] PING;02:03:30.628;[221/108] PONG (1)
2025-09-04;02:03:31.167;[96] PING;02:03:31.507;[222/96] PONG (2)
2025-09-04;02:03:32.215;[109] PING;02:03:32.802;[224/109] PONG (1)
2025-09-04;02:03:33.887;[97] PING;02:03:34.181;[225/97] PONG (2)
2025-09-04;02:03:34.643;[98] PING;02:03:35.272;[226/98] PONG (2)
2025-09-04;02:03:34.761;[110] PING;02:03:35.289;[227/110] PONG (1)
2025-09-04;02:03:36.404;[99] PING;02:03:36.881;[229/99] PONG (2)
2025-09-04;02:03:37.566;[111] PING;02:03:37.778;[230/111] PONG (1)
2025-09-04;02:03:39.047;[100] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:03:39.270;[112] PING;02:03:39.923;[231/112] PONG (1)
2025-09-04;02:03:41.285;[113] PING;02:03:41.832;[233/113] PONG (1)
2025-09-04;02:03:41.878;[101] PING;02:03:42.690;[234/101] PONG (2)
2025-09-04;02:03:42.691;[102] PING;02:03:43.246;[235/102] PONG (2)
2025-09-04;02:03:43.354;[103] PING;02:03:43.727;[236/103] PONG (2)
2025-09-04;02:03:43.944;[114] PING;02:03:44.527;[237/114] PONG (1)
2025-09-04;02:03:45.064;[104] PING;02:03:45.515;[238/104] PONG (2)
2025-09-04;02:03:45.661;[115] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:03:47.168;[105] PING;02:03:47.890;[240/105] PONG (2)
2025-09-04;02:03:48.004;[106] PING;02:03:48.829;[241/106] PONG (2)
2025-09-04;02:03:48.149;[116] PING;02:03:49.000;[242/116] PONG (1)
2025-09-04;02:03:49.070;[117] PING;02:03:49.225;[243/117] PONG (1)
2025-09-04;02:03:49.264;[107] PING;02:03:49.804;[244/107] PONG (2)
2025-09-04;02:03:52.138;[108] PING;02:03:52.541;[246/108] PONG (2)
2025-09-04;02:03:51.942;[118] PING;02:03:52.674;[247/118] PONG (1)
2025-09-04;02:03:53.859;[119] PING;02:03:54.559;[248/119] PONG (1)
2025-09-04;02:03:54.921;[109] PING;02:03:55.259;[249/109] PONG (2)
2025-09-04;02:03:55.274;[120] PING;02:03:55.811;[250/120] PONG (1)
2025-09-04;02:03:56.043;[121] PING;02:03:56.438;[251/121] PONG (1)
2025-09-04;02:03:57.269;[110] PING;02:03:57.644;[253/110] PONG (2)
2025-09-04;02:03:57.196;[122] PING;02:03:58.131;[254/122] PONG (1)
2025-09-04;02:03:58.265;[111] PING;02:03:58.545;[255/111] PONG (2)
2025-09-04;02:03:58.355;[123] PING;02:03:58.805;[256/123] PONG (1)
2025-09-04;02:04:00.248;[124] PING;02:04:00.790;[257/124] PONG (1)
2025-09-04;02:04:00.849;[112] PING;02:04:01.172;[258/112] PONG (2)
2025-09-04;02:04:02.967;[125] PING;02:04:03.503;[260/125] PONG (1)
2025-09-04;02:04:03.592;[113] PING;02:04:04.191;[261/113] PONG (2)
2025-09-04;02:04:04.192;[114] PING;02:04:05.161;[262/114] PONG (2)
2025-09-04;02:04:05.066;[126] PING;02:04:05.912;[263/126] PONG (1)
2025-09-04;02:04:06.406;[127] PING;02:04:06.528;[264/127] PONG (1)
2025-09-04;02:04:07.023;[115] PING;02:04:07.560;[266/115] PONG (2)
2025-09-04;02:04:07.770;[116] PING;02:04:07.873;[267/116] PONG (2)
2025-09-04;02:04:08.253;[117] PING;02:04:08.841;[268/117] PONG (2)
2025-09-04;02:04:08.137;[128] PING;02:04:09.093;[269/128] PONG (1)
2025-09-04;02:04:08.842;[118] PING;02:04:09.548;[270/118] PONG (2)
2025-09-04;02:04:09.857;[119] PING;02:04:10.026;[271/119] PONG (2)
2025-09-04;02:04:09.917;[129] PING;02:04:10.456;[272/129] PONG (1)
2025-09-04;02:04:11.459;[130] PING;02:04:11.669;[273/130] PONG (1)
2025-09-04;02:04:12.755;[120] PING;02:04:13.120;[275/120] PONG (2)
2025-09-04;02:04:12.572;[131] PING;02:04:13.407;[276/131] PONG (1)
2025-09-04;02:04:13.795;[132] PING;02:04:14.126;[277/132] PONG (1)
2025-09-04;02:04:15.185;[121] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:04:15.493;[122] PING;02:04:16.105;[278/122] PONG (2)
2025-09-04;02:04:15.396;[133] PING;02:04:16.348;[279/133] PONG (1)
2025-09-04;02:04:16.682;[134] PING;02:04:16.929;[281/134] PONG (1)
2025-09-04;02:04:17.126;[135] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:04:18.202;[136] PING;02:04:18.397;[282/136] PONG (1)
2025-09-04;02:04:18.136;[123] PING;02:04:18.760;[283/123] PONG (2)
2025-09-04;02:04:19.042;[137] PING;02:04:19.196;[284/137] PONG (1)
2025-09-04;02:04:18.761;[124] PING;02:04:19.744;[285/124] PONG (2)
2025-09-04;02:04:19.788;[125] PING;02:04:20.459;[286/125] PONG (2)
2025-09-04;02:04:20.252;[138] PING;02:04:20.980;[287/138] PONG (1)
2025-09-04;02:04:22.361;[139] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:04:22.569;[126] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:04:23.283;[127] PING;02:04:23.633;[289/127] PONG (2)
2025-09-04;02:04:23.906;[128] PING;02:04:24.026;[290/128] PONG (2)
2025-09-04;02:04:23.659;[140] PING;02:04:24.131;[291/140] PONG (1)
2025-09-04;02:04:24.683;[141] PING;02:04:25.676;[292/141] PONG (1)
2025-09-04;02:04:25.789;[129] PING;02:04:26.539;[293/129] PONG (2)
2025-09-04;02:04:27.610;[142] PING;02:04:28.036;[295/142] PONG (1)
2025-09-04;02:04:28.355;[130] PING;02:04:28.782;[296/130] PONG (2)
2025-09-04;02:04:29.481;[143] PING;02:04:29.801;[297/143] PONG (1)
2025-09-04;02:04:30.793;[131] PING;02:04:31.401;[298/131] PONG (2)
2025-09-04;02:04:32.073;[144] PING;02:04:32.721;[300/144] PONG (1)
2025-09-04;02:04:33.559;[132] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:04:34.160;[145] PING;02:04:34.920;[301/145] PONG (1)
2025-09-04;02:04:35.767;[146] PING;02:04:36.616;[302/146] PONG (1)
2025-09-04;02:04:36.445;[133] PING;02:04:36.638;[303/133] PONG (2)
2025-09-04;02:04:37.387;[134] PING;02:04:38.228;[305/134] PONG (2)
2025-09-04;02:04:38.486;[147] PING;02:04:39.462;[306/147] PONG (1)
2025-09-04;02:04:38.664;[135] PING;02:04:39.499;[307/135] PONG (2)
2025-09-04;02:04:39.464;[148] PING;02:04:40.387;[308/148] PONG (1)
2025-09-04;02:04:40.870;[136] PING;02:04:41.718;[310/136] PONG (2)
2025-09-04;02:04:41.994;[149] PING;02:04:42.712;[311/149] PONG (1)
2025-09-04;02:04:43.439;[150] PING;02:04:44.411;[312/150] PONG (1)
2025-09-04;02:04:43.773;[137] PING;02:04:44.773;[313/137] PONG (2)
2025-09-04;02:04:45.187;[138] PING;02:04:45.905;[314/138] PONG (2)
2025-09-04;02:04:45.751;[151] PING;02:04:46.468;[315/151] PONG (1)
2025-09-04;02:04:47.054;[139] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:04:47.787;[152] PING;02:04:48.173;[317/152] PONG (1)
2025-09-04;02:04:49.710;[140] PING;02:04:50.625;[318/140] PONG (2)
2025-09-04;02:04:50.626;[141] PING;02:04:51.300;[319/141] PONG (2)
2025-09-04;02:04:50.771;[153] PING;02:04:51.462;[320/153] PONG (1)
2025-09-04;02:04:51.787;[154] PING;02:04:52.054;[322/154] PONG (1)
2025-09-04;02:04:52.102;[142] PING;02:04:52.515;[323/142] PONG (2)
2025-09-04;02:04:54.405;[155] PING;02:04:54.731;[324/155] PONG (1)
2025-09-04;02:04:54.920;[143] PING;02:04:55.711;[325/143] PONG (2)
2025-09-04;02:04:55.945;[156] PING;02:04:56.727;[327/156] PONG (1)
2025-09-04;02:04:57.715;[144] PING;02:04:58.000;[328/144] PONG (2)
2025-09-04;02:04:58.631;[157] PING;02:04:58.836;[329/157] PONG (1)
2025-09-04;02:04:59.761;[145] PING;02:05:00.484;[330/145] PONG (2)
2025-09-04;02:05:00.486;[146] PING;02:05:00.644;[331/146] PONG (2)
2025-09-04;02:04:59.939;[158] PING;02:05:00.691;[332/158] PONG (1)
2025-09-04;02:05:01.227;[147] PING;02:05:01.466;[333/147] PONG (2)
2025-09-04;02:05:01.442;[159] PING;02:05:01.564;[334/159] PONG (1)
2025-09-04;02:05:02.227;[148] PING;02:05:02.918;[336/148] PONG (2)
2025-09-04;02:05:02.944;[149] PING;02:05:03.630;[337/149] PONG (2)
2025-09-04;02:05:04.011;[160] PING;02:05:04.818;[338/160] PONG (1)
2025-09-04;02:05:05.086;[161] PING;02:05:05.741;[339/161] PONG (1)
2025-09-04;02:05:05.867;[150] PING;02:05:06.449;[340/150] PONG (2)
2025-09-04;02:05:08.029;[151] PING;02:05:08.152;[342/151] PONG (2)
2025-09-04;02:05:07.616;[162] PING;02:05:08.371;[343/162] PONG (1)
2025-09-04;02:05:09.104;[163] PING;02:05:09.789;[344/163] PONG (1)
2025-09-04;02:05:10.837;[152] PING;02:05:11.083;[345/152] PONG (2)
2025-09-04;02:05:11.700;[164] PING;02:05:12.420;[347/164] PONG (1)
2025-09-04;02:05:12.297;[153] PING;02:05:12.739;[348/153] PONG (2)
2025-09-04;02:05:13.674;[165] PING;02:05:13.856;[349/165] PONG (1)
2025-09-04;02:05:14.536;[154] PING;02:05:14.850;[350/154] PONG (2)
2025-09-04;02:05:15.065;[166] PING;02:05:15.917;[351/166] PONG (1)
2025-09-04;02:05:15.879;[155] PING;02:05:16.036;[352/155] PONG (2)
2025-09-04;02:05:15.918;[167] PING;02:05:16.084;[353/167] PONG (1)
2025-09-04;02:05:16.293;[156] PING;02:05:17.202;[355/156] PONG (2)
2025-09-04;02:05:17.535;[157] PING;02:05:17.775;[356/157] PONG (2)
2025-09-04;02:05:17.455;[168] PING;02:05:18.348;[357/168] PONG (1)
2025-09-04;02:05:19.956;[158] PING;02:05:20.238;[358/158] PONG (2)
2025-09-04;02:05:20.538;[159] PING;02:05:20.927;[359/159] PONG (2)
2025-09-04;02:05:20.380;[169] PING;02:05:21.358;[360/169] PONG (1)
2025-09-04;02:05:21.543;[160] PING;02:05:21.981;[362/160] PONG (2)
2025-09-04;02:05:22.030;[161] PING;02:05:22.399;[363/161] PONG (2)
2025-09-04;02:05:23.081;[162] PING;02:05:23.594;[364/162] PONG (2)
2025-09-04;02:05:23.279;[170] PING;02:05:24.179;[365/170] PONG (1)
2025-09-04;02:05:24.509;[163] PING;02:05:24.759;[366/163] PONG (2)
2025-09-04;02:05:25.074;[171] PING;02:05:25.381;[367/171] PONG (1)
2025-09-04;02:05:26.748;[172] PING;02:05:27.014;[369/172] PONG (1)
2025-09-04;02:05:26.789;[164] PING;02:05:27.587;[370/164] PONG (2)
2025-09-04;02:05:28.715;[165] PING;(проигнорировано);(проигнорировано)
2025-09-04;02:05:29.136;[173] PING;02:05:29.930;[371/173] PONG (1)
2025-09-04;02:05:29.829;[166] PING;02:05:30.123;[372/166] PONG (2)
2025-09-04;02:05:30.305;[167] PING;02:05:30.945;[373/167] PONG (2)
2025-09-04;02:05:31.685;[174] PING;02:05:31.940;[375/174] PONG (1)
